col1,col2,chi2,p,result
72A Imperative-Hortative Systems,118A Predicative Adjectives,4.4832756632064585,0.3445351623554963,Independent (fail to reject H0)
72A Imperative-Hortative Systems,119A Nominal and Locational Predication,10.094117647058825,0.0064282121762096,Dependent (reject H0)
72A Imperative-Hortative Systems,120A Zero Copula for Predicate Nominals,0.4369747899159664,0.8037336104767352,Independent (fail to reject H0)
72A Imperative-Hortative Systems,121A Comparative Constructions,0.22,0.8958341352965283,Independent (fail to reject H0)
72A Imperative-Hortative Systems,122A Relativization on Subjects,2.064825930372149,0.7238368732167589,Independent (fail to reject H0)
72A Imperative-Hortative Systems,123A Relativization on Obliques,14.230055658627085,0.07596268754212113,Independent (fail to reject H0)
72A Imperative-Hortative Systems,124A 'Want' Complement Subjects,11.074074074074074,0.08611388557233042,Independent (fail to reject H0)
72A Imperative-Hortative Systems,125A Purpose Clauses,3.333333333333333,0.5036682742334986,Independent (fail to reject H0)
72A Imperative-Hortative Systems,126A 'When' Clauses,6.25448717948718,0.18093203467383154,Independent (fail to reject H0)
72A Imperative-Hortative Systems,127A Reason Clauses,1.208806818181818,0.5464003068772578,Independent (fail to reject H0)
72A Imperative-Hortative Systems,128A Utterance Complement Clauses,0.4965079365079365,0.7801617817902019,Independent (fail to reject H0)
72A Imperative-Hortative Systems,129A Hand and Arm,0.06722689075630252,0.7954180604830265,Independent (fail to reject H0)
72A Imperative-Hortative Systems,130A Finger and Hand,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,131A Numeral Bases,0.9583333333333331,0.6192992595476849,Independent (fail to reject H0)
72A Imperative-Hortative Systems,132A Number of Non-Derived Basic Colour Categories,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,133A Number of Basic Colour Categories,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,134A Green and Blue,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,135A Red and Yellow,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,136A M-T Pronouns,2.2666666666666666,0.3219582715376759,Independent (fail to reject H0)
72A Imperative-Hortative Systems,137A N-M Pronouns,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,138A Tea,1.257495590828924,0.8685446366606273,Independent (fail to reject H0)
72A Imperative-Hortative Systems,142A Para-Linguistic Usages of Clicks,3.0069930069930066,0.5566558200576203,Independent (fail to reject H0)
72A Imperative-Hortative Systems,143F Postverbal Negative Morphemes,0.7292929292929293,0.9476679803082751,Independent (fail to reject H0)
72A Imperative-Hortative Systems,90B Prenominal relative clauses,0.140625,0.7076604666545525,Independent (fail to reject H0)
72A Imperative-Hortative Systems,90C Postnominal relative clauses,2.1000000000000005,0.3499377491111553,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144P NegSOV Order,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144J SVNegO Order,0.07853835978835981,0.7792880389799423,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144N Obligatory Double Negation in SOV languages,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144S SOVNeg Order,7.682539682539684,0.26229588648594304,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144X Verb-Initial with Clause-Final Negative,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,"144A Position of Negative Word With Respect to Subject, Object, and Verb",11.442063492063491,0.651012555543499,Independent (fail to reject H0)
72A Imperative-Hortative Systems,90E Correlative relative clauses,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144V Verb-Initial with Preverbal Negative,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144I SNegVO Order,3.5285714285714285,0.317075364765057,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144R SONegV Order,16.666666666666664,0.01058961082225972,Dependent (reject H0)
72A Imperative-Hortative Systems,143B Obligatory Double Negation,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144M Multiple Negative Constructions in SOV Languages,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144G Optional Double Negation in SVO languages,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144K SVONeg Order,0.1347163865546218,0.7135911882733691,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,0.8597883597883601,0.6505779353068517,Independent (fail to reject H0)
72A Imperative-Hortative Systems,90D Internally-headed relative clauses,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144E Multiple Negative Constructions in SVO Languages,0.1875,0.6650055421020291,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144D The Position of Negative Morphemes in SVO Languages,4.233821733821733,0.3752854050592781,Independent (fail to reject H0)
72A Imperative-Hortative Systems,"81B Languages with two Dominant Orders of Subject, Object, and Verb",0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,143E Preverbal Negative Morphemes,10.509661835748792,0.03266416067882806,Dependent (reject H0)
72A Imperative-Hortative Systems,143C Optional Double Negation,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,143A Order of Negative Morpheme and Verb,19.811111111111114,0.07074453870058013,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144Q SNegOV Order,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144L The Position of Negative Morphemes in SOV Languages,19.11111111111111,0.0388738885859749,Dependent (reject H0)
72A Imperative-Hortative Systems,144H NegSVO Order,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144C Languages with different word order in negative clauses,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,144T The Position of Negative Morphemes in Verb-Initial Languages,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,143G Minor morphological means of signaling negation,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,137B M in Second Person Singular,2.2814814814814817,0.3195822065573642,Independent (fail to reject H0)
72A Imperative-Hortative Systems,136B M in First Person Singular,3.1088319088319087,0.21131276289363868,Independent (fail to reject H0)
72A Imperative-Hortative Systems,109B Other Roles of Applied Objects,1.5509868421052633,0.9560360215639064,Independent (fail to reject H0)
72A Imperative-Hortative Systems,25B Zero Marking of A and P Arguments,1.509375,0.47015751599976896,Independent (fail to reject H0)
72A Imperative-Hortative Systems,21B Exponence of Tense-Aspect-Mood Inflection,7.553921568627452,0.10935495067623613,Independent (fail to reject H0)
72A Imperative-Hortative Systems,108B Productivity of the Antipassive Construction,0.4573863636363637,0.7955725921985998,Independent (fail to reject H0)
72A Imperative-Hortative Systems,58B Number of Possessive Nouns,0.0,1.0,Independent (fail to reject H0)
72A Imperative-Hortative Systems,79B Suppletion in Imperatives and Hortatives,8.971824023727137,0.06180761771330912,Independent (fail to reject H0)
73A The Optative,74A Situational Possibility,0.6736694677871149,0.7140268345870382,Independent (fail to reject H0)
73A The Optative,75A Epistemic Possibility,5.8809523809523805,0.05284056057470378,Independent (fail to reject H0)
73A The Optative,76A Overlap between Situational and Epistemic Modal Marking,0.18055555555555547,0.913677350753968,Independent (fail to reject H0)
73A The Optative,77A Semantic Distinctions of Evidentiality,3.114583333333334,0.21070596110449624,Independent (fail to reject H0)
73A The Optative,78A Coding of Evidentiality,18.958333333333336,0.0019567885602161388,Dependent (reject H0)
73A The Optative,79A Suppletion According to Tense and Aspect,1.0022586109542628,0.6058460879346557,Independent (fail to reject H0)
73A The Optative,80A Verbal Number and Suppletion,2.496603260869565,0.11409213692556375,Independent (fail to reject H0)
73A The Optative,"81A Order of Subject, Object and Verb",14.841750841750839,0.0019570011871804425,Dependent (reject H0)
73A The Optative,82A Order of Subject and Verb,14.048888888888893,0.0008898617499451394,Dependent (reject H0)
73A The Optative,83A Order of Object and Verb,0.18379877203406614,0.9121969246939252,Independent (fail to reject H0)
73A The Optative,"84A Order of Object, Oblique, and Verb",0.0,1.0,Independent (fail to reject H0)
73A The Optative,85A Order of Adposition and Noun Phrase,1.298076923076923,0.5225479852617568,Independent (fail to reject H0)
73A The Optative,86A Order of Genitive and Noun,0.16229141229141233,0.9220593319449732,Independent (fail to reject H0)
73A The Optative,87A Order of Adjective and Noun,14.342047930283224,0.0007685353747492635,Dependent (reject H0)
73A The Optative,88A Order of Demonstrative and Noun,14.167548500881832,0.0008386020736814872,Dependent (reject H0)
73A The Optative,89A Order of Numeral and Noun,0.2268981481481481,0.6338334044849723,Independent (fail to reject H0)
73A The Optative,90A Order of Relative Clause and Noun,1.3127572016460904,0.7261060047389231,Independent (fail to reject H0)
73A The Optative,91A Order of Degree Word and Adjective,0.0,1.0,Independent (fail to reject H0)
73A The Optative,92A Position of Polar Question Particles,3.5,0.6233876277495822,Independent (fail to reject H0)
73A The Optative,93A Position of Interrogative Phrases in Content Questions,0.12307098765432102,0.9403195696068296,Independent (fail to reject H0)
73A The Optative,94A Order of Adverbial Subordinator and Clause,0.6171428571428571,0.8924969376949936,Independent (fail to reject H0)
73A The Optative,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,2.0769230769230766,0.7216130952125391,Independent (fail to reject H0)
73A The Optative,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,6.677160493827159,0.15396452128629226,Independent (fail to reject H0)
73A The Optative,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,7.585648148148147,0.107991337940124,Independent (fail to reject H0)
73A The Optative,98A Alignment of Case Marking of Full Noun Phrases,5.8181818181818175,0.12079904132313588,Independent (fail to reject H0)
73A The Optative,99A Alignment of Case Marking of Pronouns,5.298701298701299,0.15118668405781144,Independent (fail to reject H0)
73A The Optative,100A Alignment of Verbal Person Marking,0.3272727272727273,0.8490507114646859,Independent (fail to reject H0)
73A The Optative,101A Expression of Pronominal Subjects,25.0,5.030981782306212e-05,Dependent (reject H0)
73A The Optative,102A Verbal Person Marking,1.3246753246753251,0.7232821827771057,Independent (fail to reject H0)
73A The Optative,103A Third Person Zero of Verbal Person Marking,0.5454545454545454,0.7613003866968737,Independent (fail to reject H0)
73A The Optative,104A Order of Person Markers on the Verb,1.86096256684492,0.6017594868941496,Independent (fail to reject H0)
73A The Optative,105A Ditransitive Constructions: The Verb 'Give',2.0220588235294112,0.5678409599896985,Independent (fail to reject H0)
73A The Optative,106A Reciprocal Constructions,1.3090909090909093,0.7269754902313541,Independent (fail to reject H0)
73A The Optative,107A Passive Constructions,0.3116883116883116,0.5766460130791898,Independent (fail to reject H0)
73A The Optative,108A Antipassive Constructions,2.371541501976285,0.12356498312705601,Independent (fail to reject H0)
73A The Optative,109A Applicative Constructions,15.272727272727273,0.00048258010204473885,Dependent (reject H0)
73A The Optative,110A Periphrastic Causative Constructions,1.360323886639676,0.5065349557707781,Independent (fail to reject H0)
73A The Optative,111A Nonperiphrastic Causative Constructions,0.962962962962963,0.8102127918445546,Independent (fail to reject H0)
73A The Optative,112A Negative Morphemes,1.6153846153846156,0.8060244161020629,Independent (fail to reject H0)
73A The Optative,113A Symmetric and Asymmetric Standard Negation,2.355072463768116,0.3080367355409199,Independent (fail to reject H0)
73A The Optative,114A Subtypes of Asymmetric Standard Negation,2.355072463768116,0.6707611523916408,Independent (fail to reject H0)
73A The Optative,115A Negative Indefinite Pronouns and Predicate Negation,2.0248015873015874,0.3633456137629063,Independent (fail to reject H0)
73A The Optative,116A Polar Questions,6.3805114638447975,0.09449584093979424,Independent (fail to reject H0)
73A The Optative,117A Predicative Possession,1.9485714285714288,0.7452175833901259,Independent (fail to reject H0)
73A The Optative,118A Predicative Adjectives,0.7805042016806724,0.676886209404459,Independent (fail to reject H0)
73A The Optative,119A Nominal and Locational Predication,0.33074999999999993,0.5652177942908267,Independent (fail to reject H0)
73A The Optative,120A Zero Copula for Predicate Nominals,0.022203947368421025,0.8815458288686613,Independent (fail to reject H0)
73A The Optative,121A Comparative Constructions,1.7062500000000005,0.4260813451011116,Independent (fail to reject H0)
73A The Optative,122A Relativization on Subjects,0.30624568668046925,0.9588495872906696,Independent (fail to reject H0)
73A The Optative,123A Relativization on Obliques,3.267460317460317,0.5141043564149623,Independent (fail to reject H0)
73A The Optative,124A 'Want' Complement Subjects,11.104497354497354,0.01117403271042401,Dependent (reject H0)
73A The Optative,125A Purpose Clauses,0.7368421052631579,0.6918258252705172,Independent (fail to reject H0)
73A The Optative,126A 'When' Clauses,2.0095693779904304,0.3661234567274403,Independent (fail to reject H0)
73A The Optative,127A Reason Clauses,0.3712499999999999,0.5423236982549171,Independent (fail to reject H0)
73A The Optative,128A Utterance Complement Clauses,0.06874999999999999,0.7931655480760978,Independent (fail to reject H0)
73A The Optative,129A Hand and Arm,0.013815789473684193,0.9064316835593388,Independent (fail to reject H0)
73A The Optative,130A Finger and Hand,0.0,1.0,Independent (fail to reject H0)
73A The Optative,131A Numeral Bases,5.237154150197628,0.07290652957133473,Independent (fail to reject H0)
73A The Optative,132A Number of Non-Derived Basic Colour Categories,0.0,1.0,Independent (fail to reject H0)
73A The Optative,133A Number of Basic Colour Categories,0.0,1.0,Independent (fail to reject H0)
73A The Optative,134A Green and Blue,0.0,1.0,Independent (fail to reject H0)
73A The Optative,135A Red and Yellow,0.0,1.0,Independent (fail to reject H0)
73A The Optative,136A M-T Pronouns,0.4573863636363638,0.4988479994344596,Independent (fail to reject H0)
73A The Optative,137A N-M Pronouns,0.0,1.0,Independent (fail to reject H0)
73A The Optative,138A Tea,1.5163398692810457,0.4685230707557079,Independent (fail to reject H0)
73A The Optative,142A Para-Linguistic Usages of Clicks,10.684210526315793,0.004785784760894036,Dependent (reject H0)
73A The Optative,143F Postverbal Negative Morphemes,0.6835016835016835,0.7105252158751356,Independent (fail to reject H0)
73A The Optative,90B Prenominal relative clauses,0.0,1.0,Independent (fail to reject H0)
73A The Optative,90C Postnominal relative clauses,1.7463235294117647,0.18633958425469327,Independent (fail to reject H0)
73A The Optative,144P NegSOV Order,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144J SVNegO Order,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144N Obligatory Double Negation in SOV languages,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144S SOVNeg Order,0.7792207792207793,0.67732071428485,Independent (fail to reject H0)
73A The Optative,144X Verb-Initial with Clause-Final Negative,0.0,1.0,Independent (fail to reject H0)
73A The Optative,"144A Position of Negative Word With Respect to Subject, Object, and Verb",16.54074074074074,0.011127875553181262,Dependent (reject H0)
73A The Optative,90E Correlative relative clauses,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144V Verb-Initial with Preverbal Negative,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144I SNegVO Order,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144R SONegV Order,1.0909090909090908,0.7792691062801188,Independent (fail to reject H0)
73A The Optative,143B Obligatory Double Negation,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144M Multiple Negative Constructions in SOV Languages,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144G Optional Double Negation in SVO languages,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144K SVONeg Order,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,0.32857142857142857,0.848499558798902,Independent (fail to reject H0)
73A The Optative,90D Internally-headed relative clauses,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144E Multiple Negative Constructions in SVO Languages,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144D The Position of Negative Morphemes in SVO Languages,0.0,1.0,Independent (fail to reject H0)
73A The Optative,"81B Languages with two Dominant Orders of Subject, Object, and Verb",0.0,1.0,Independent (fail to reject H0)
73A The Optative,143E Preverbal Negative Morphemes,0.6835016835016836,0.7105252158751356,Independent (fail to reject H0)
73A The Optative,143C Optional Double Negation,0.0,1.0,Independent (fail to reject H0)
73A The Optative,143A Order of Negative Morpheme and Verb,0.9666666666666666,0.9652092806421372,Independent (fail to reject H0)
73A The Optative,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144Q SNegOV Order,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144L The Position of Negative Morphemes in SOV Languages,1.527272727272727,0.8217997141511993,Independent (fail to reject H0)
73A The Optative,144H NegSVO Order,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144C Languages with different word order in negative clauses,0.0,1.0,Independent (fail to reject H0)
73A The Optative,144T The Position of Negative Morphemes in Verb-Initial Languages,0.0,1.0,Independent (fail to reject H0)
73A The Optative,143G Minor morphological means of signaling negation,0.0,1.0,Independent (fail to reject H0)
73A The Optative,137B M in Second Person Singular,0.08826754385964908,0.7663912772017535,Independent (fail to reject H0)
73A The Optative,136B M in First Person Singular,0.1836262282690853,0.6682752613305891,Independent (fail to reject H0)
73A The Optative,109B Other Roles of Applied Objects,17.454545454545453,0.0005697918975306467,Dependent (reject H0)
73A The Optative,25B Zero Marking of A and P Arguments,0.3116883116883116,0.5766460130791898,Independent (fail to reject H0)
73A The Optative,21B Exponence of Tense-Aspect-Mood Inflection,1.8181818181818183,0.4028903215291328,Independent (fail to reject H0)
73A The Optative,108B Productivity of the Antipassive Construction,2.371541501976285,0.12356498312705601,Independent (fail to reject H0)
73A The Optative,58B Number of Possessive Nouns,0.0,1.0,Independent (fail to reject H0)
73A The Optative,79B Suppletion in Imperatives and Hortatives,0.8898124467178177,0.640884373198266,Independent (fail to reject H0)
74A Situational Possibility,75A Epistemic Possibility,26.0218112244898,3.1325765705574754e-05,Dependent (reject H0)
74A Situational Possibility,76A Overlap between Situational and Epistemic Modal Marking,6.6931818181818175,0.1530180990253592,Independent (fail to reject H0)
74A Situational Possibility,77A Semantic Distinctions of Evidentiality,1.9861111111111112,0.7383135800792267,Independent (fail to reject H0)
74A Situational Possibility,78A Coding of Evidentiality,14.354166666666664,0.15744119113450464,Independent (fail to reject H0)
74A Situational Possibility,79A Suppletion According to Tense and Aspect,7.392161410018552,0.1165596130644415,Independent (fail to reject H0)
74A Situational Possibility,80A Verbal Number and Suppletion,0.5859375,0.7460454542533905,Independent (fail to reject H0)
74A Situational Possibility,"81A Order of Subject, Object and Verb",8.217899659863946,0.22257018459879774,Independent (fail to reject H0)
74A Situational Possibility,82A Order of Subject and Verb,4.3465608465608465,0.36113098879335137,Independent (fail to reject H0)
74A Situational Possibility,83A Order of Object and Verb,5.03641456582633,0.2835815004280363,Independent (fail to reject H0)
74A Situational Possibility,"84A Order of Object, Oblique, and Verb",14.888888888888893,0.021138738507146586,Dependent (reject H0)
74A Situational Possibility,85A Order of Adposition and Noun Phrase,7.733333333333332,0.10184966488235933,Independent (fail to reject H0)
74A Situational Possibility,86A Order of Genitive and Noun,4.763020833333334,0.3124883976072933,Independent (fail to reject H0)
74A Situational Possibility,87A Order of Adjective and Noun,3.0108274078862323,0.5560150972529471,Independent (fail to reject H0)
74A Situational Possibility,88A Order of Demonstrative and Noun,5.171251109139308,0.2701730488739678,Independent (fail to reject H0)
74A Situational Possibility,89A Order of Numeral and Noun,2.524038461538462,0.283081841442896,Independent (fail to reject H0)
74A Situational Possibility,90A Order of Relative Clause and Noun,10.838345864661655,0.09350289248409603,Independent (fail to reject H0)
74A Situational Possibility,91A Order of Degree Word and Adjective,1.0909090909090908,0.8957118853947056,Independent (fail to reject H0)
74A Situational Possibility,92A Position of Polar Question Particles,11.570810142238713,0.31480657256409866,Independent (fail to reject H0)
74A Situational Possibility,93A Position of Interrogative Phrases in Content Questions,6.567647058823527,0.16057766319311154,Independent (fail to reject H0)
74A Situational Possibility,94A Order of Adverbial Subordinator and Clause,12.924074074074076,0.04425762636890024,Dependent (reject H0)
74A Situational Possibility,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,9.11587912087912,0.3326151018831495,Independent (fail to reject H0)
74A Situational Possibility,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,9.469146825396829,0.3042763274866282,Independent (fail to reject H0)
74A Situational Possibility,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,6.7023148148148115,0.5690645073099081,Independent (fail to reject H0)
74A Situational Possibility,98A Alignment of Case Marking of Full Noun Phrases,3.738839285714286,0.7119688159517596,Independent (fail to reject H0)
74A Situational Possibility,99A Alignment of Case Marking of Pronouns,5.247528698979592,0.512480155691827,Independent (fail to reject H0)
74A Situational Possibility,100A Alignment of Verbal Person Marking,7.830202669303015,0.09799988597444036,Independent (fail to reject H0)
74A Situational Possibility,101A Expression of Pronominal Subjects,8.345679012345677,0.40045201087890975,Independent (fail to reject H0)
74A Situational Possibility,102A Verbal Person Marking,10.161224489795918,0.11802464917694575,Independent (fail to reject H0)
74A Situational Possibility,103A Third Person Zero of Verbal Person Marking,4.954981992797118,0.2919478931692168,Independent (fail to reject H0)
74A Situational Possibility,104A Order of Person Markers on the Verb,4.174259177355154,0.6531075958204045,Independent (fail to reject H0)
74A Situational Possibility,105A Ditransitive Constructions: The Verb 'Give',5.282407407407407,0.5081354802873976,Independent (fail to reject H0)
74A Situational Possibility,106A Reciprocal Constructions,16.849999999999994,0.009850616590308205,Dependent (reject H0)
74A Situational Possibility,107A Passive Constructions,3.4831323833881367,0.17524571718301624,Independent (fail to reject H0)
74A Situational Possibility,108A Antipassive Constructions,2.213541666666666,0.3306248819788781,Independent (fail to reject H0)
74A Situational Possibility,109A Applicative Constructions,4.503968253968254,0.3420772068713462,Independent (fail to reject H0)
74A Situational Possibility,110A Periphrastic Causative Constructions,1.7523809523809522,0.7811820188340759,Independent (fail to reject H0)
74A Situational Possibility,111A Nonperiphrastic Causative Constructions,7.829629629629631,0.2508527351101383,Independent (fail to reject H0)
74A Situational Possibility,112A Negative Morphemes,19.529411764705888,0.012270888319071216,Dependent (reject H0)
74A Situational Possibility,113A Symmetric and Asymmetric Standard Negation,4.8956582633053225,0.2981721317650245,Independent (fail to reject H0)
74A Situational Possibility,114A Subtypes of Asymmetric Standard Negation,17.145258103241297,0.028631563412139488,Dependent (reject H0)
74A Situational Possibility,115A Negative Indefinite Pronouns and Predicate Negation,5.814536340852131,0.21343355378176604,Independent (fail to reject H0)
74A Situational Possibility,116A Polar Questions,18.13869047619048,0.005894788450231326,Dependent (reject H0)
74A Situational Possibility,117A Predicative Possession,9.741666666666667,0.28362774576656624,Independent (fail to reject H0)
74A Situational Possibility,118A Predicative Adjectives,8.452792881858626,0.07633113089894318,Independent (fail to reject H0)
74A Situational Possibility,119A Nominal and Locational Predication,3.1764705882352944,0.20428579817889805,Independent (fail to reject H0)
74A Situational Possibility,120A Zero Copula for Predicate Nominals,0.43014705882352944,0.8064821378399265,Independent (fail to reject H0)
74A Situational Possibility,121A Comparative Constructions,3.6944444444444438,0.4489344638671655,Independent (fail to reject H0)
74A Situational Possibility,122A Relativization on Subjects,6.405895691609977,0.37928885843045707,Independent (fail to reject H0)
74A Situational Possibility,123A Relativization on Obliques,17.15612244897959,0.02852382953561445,Dependent (reject H0)
74A Situational Possibility,124A 'Want' Complement Subjects,4.9934210526315805,0.5446571944068155,Independent (fail to reject H0)
74A Situational Possibility,125A Purpose Clauses,5.657653061224487,0.22621528079201794,Independent (fail to reject H0)
74A Situational Possibility,126A 'When' Clauses,6.959706959706959,0.1380329106410547,Independent (fail to reject H0)
74A Situational Possibility,127A Reason Clauses,3.7815126050420167,0.4363816221708229,Independent (fail to reject H0)
74A Situational Possibility,128A Utterance Complement Clauses,2.8289473684210518,0.5868462860926609,Independent (fail to reject H0)
74A Situational Possibility,129A Hand and Arm,0.8184523809523809,0.6641639877622525,Independent (fail to reject H0)
74A Situational Possibility,130A Finger and Hand,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,131A Numeral Bases,1.166801948051948,0.8835336285051704,Independent (fail to reject H0)
74A Situational Possibility,132A Number of Non-Derived Basic Colour Categories,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,133A Number of Basic Colour Categories,0.3809523809523809,0.8265654376242381,Independent (fail to reject H0)
74A Situational Possibility,134A Green and Blue,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,135A Red and Yellow,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,136A M-T Pronouns,4.393398268398268,0.11116950902294576,Independent (fail to reject H0)
74A Situational Possibility,137A N-M Pronouns,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,138A Tea,15.686274509803926,0.003470364844221129,Dependent (reject H0)
74A Situational Possibility,142A Para-Linguistic Usages of Clicks,5.133333333333334,0.2738882194983193,Independent (fail to reject H0)
74A Situational Possibility,143F Postverbal Negative Morphemes,6.147278911564626,0.18841606670601105,Independent (fail to reject H0)
74A Situational Possibility,90B Prenominal relative clauses,1.3200000000000005,0.5168513344916991,Independent (fail to reject H0)
74A Situational Possibility,90C Postnominal relative clauses,0.5921052631578947,0.4416061792843743,Independent (fail to reject H0)
74A Situational Possibility,144P NegSOV Order,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,144J SVNegO Order,0.8470588235294121,0.35738571603752645,Independent (fail to reject H0)
74A Situational Possibility,144N Obligatory Double Negation in SOV languages,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,144S SOVNeg Order,10.2,0.1164783431341762,Independent (fail to reject H0)
74A Situational Possibility,144X Verb-Initial with Clause-Final Negative,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,"144A Position of Negative Word With Respect to Subject, Object, and Verb",27.76322933019361,0.015292923510372869,Dependent (reject H0)
74A Situational Possibility,90E Correlative relative clauses,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,144V Verb-Initial with Preverbal Negative,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,144I SNegVO Order,5.6571428571428575,0.12953607136948947,Independent (fail to reject H0)
74A Situational Possibility,144R SONegV Order,9.041666666666668,0.1712482921313817,Independent (fail to reject H0)
74A Situational Possibility,143B Obligatory Double Negation,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,144M Multiple Negative Constructions in SOV Languages,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,144G Optional Double Negation in SVO languages,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,144K SVONeg Order,0.1125,0.7373156772164179,Independent (fail to reject H0)
74A Situational Possibility,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,3.8830409356725135,0.4220658838607866,Independent (fail to reject H0)
74A Situational Possibility,90D Internally-headed relative clauses,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,144E Multiple Negative Constructions in SVO Languages,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,144D The Position of Negative Morphemes in SVO Languages,11.400000000000002,0.022417968565057508,Dependent (reject H0)
74A Situational Possibility,"81B Languages with two Dominant Orders of Subject, Object, and Verb",0.4444444444444444,0.5049850750938457,Independent (fail to reject H0)
74A Situational Possibility,143E Preverbal Negative Morphemes,6.891684704184704,0.14172411042670868,Independent (fail to reject H0)
74A Situational Possibility,143C Optional Double Negation,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,143A Order of Negative Morpheme and Verb,20.543327067669185,0.0574811474405357,Independent (fail to reject H0)
74A Situational Possibility,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,144Q SNegOV Order,0.0,1.0,Independent (fail to reject H0)
74A Situational Possibility,144L The Position of Negative Morphemes in SOV Languages,12.075,0.2800683976483098,Independent (fail to reject H0)
74A Situational Possibility,144H NegSVO Order,0.0,1.0,Independent (fail to reject H0)
